,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,age
4581,1050000.0,6,4.0,5310,12741,2.0,0,2,3,10,3600,1710,47.5696,-122.213,4190,12632,48
4582,302500.0,3,2.5,1690,4476,2.0,0,0,3,7,1690,0,47.3663,-122.11399999999999,2250,4488,7
4583,259950.0,4,1.75,1400,7920,1.0,0,0,3,7,1400,0,47.4658,-122.184,1910,7700,52
4584,456000.0,3,1.5,1440,28516,1.0,0,0,4,7,1440,0,47.5829,-122.005,2080,27049,39
4585,369950.0,3,2.5,1360,3718,2.0,0,0,3,7,1360,0,47.6827,-122.09700000000001,1090,3718,27
4586,363750.0,3,1.75,1726,197326,2.0,0,0,4,7,1726,0,47.3484,-122.505,2114,99316,32
4587,585000.0,3,1.75,2220,216493,1.0,0,2,3,8,2220,0,47.6624,-121.95100000000001,2900,169884,25
4588,268000.0,3,2.5,1850,6676,2.0,0,0,3,7,1850,0,47.3103,-122.36,1700,6663,28
4589,1200000.0,5,2.5,2860,4000,2.0,0,0,4,8,2160,700,47.6225,-122.318,1340,1224,104
4590,345000.0,3,1.0,1120,10176,1.0,0,0,3,6,920,200,47.5235,-122.277,1350,7500,109
4591,539000.0,4,2.5,2340,19850,2.0,0,0,3,9,2340,0,47.7672,-122.306,1930,15439,22
4592,851000.0,5,3.25,3760,9792,2.0,0,0,3,9,2550,1210,47.5654,-122.115,2960,16500,30
4593,900000.0,3,2.5,1920,7200,2.0,0,2,3,10,1780,140,47.5709,-122.40799999999999,2080,5000,18
4594,850000.0,3,2.5,3230,5000,2.0,0,2,5,8,2430,800,47.7011,-122.389,1820,5000,69
4595,390000.0,3,1.75,1260,6500,1.0,0,0,4,7,1260,0,47.6224,-122.116,1500,7700,48
4596,345000.0,3,1.75,1540,6909,1.0,0,0,4,7,920,620,47.7451,-122.31299999999999,1130,6908,59
4597,534500.0,3,2.5,1700,3150,2.0,0,0,3,8,1700,0,47.5505,-121.99799999999999,1700,3600,9
4598,643500.0,6,5.25,3600,3960,2.0,0,0,3,7,2400,1200,47.5656,-122.37200000000001,1450,4600,43
4599,1206500.0,3,2.75,3150,5520,1.5,0,0,4,8,2130,1020,47.6345,-122.302,3160,6200,90
4600,495000.0,2,1.75,1280,4000,1.0,0,0,4,7,730,550,47.5798,-122.383,2250,5382,86
4601,535000.0,2,1.0,980,4120,1.0,0,0,3,7,830,150,47.6815,-122.291,1760,4120,64
4602,435000.0,4,2.5,2190,6578,2.0,0,0,3,7,2190,0,47.5305,-121.84700000000001,2190,5416,10
4603,305000.0,4,2.0,2470,1831,2.0,0,0,3,7,1970,500,47.4645,-122.337,1310,7500,5
4604,799000.0,4,2.5,2590,7910,2.0,0,0,3,9,2590,0,47.6978,-122.28399999999999,1700,7488,13
4605,700000.0,4,2.5,2580,15031,2.0,0,0,3,9,2580,0,47.6895,-122.094,3030,10361,15
4606,467000.0,3,2.25,1270,1213,2.0,0,0,3,8,1040,230,47.6736,-122.375,1410,1265,9
4607,263000.0,3,1.0,1250,7560,1.0,0,0,3,6,1250,0,47.4493,-122.17299999999999,1270,7615,56
4608,760000.0,4,2.5,4660,7157,2.0,0,0,3,9,3020,1640,47.5352,-122.156,3300,7047,11
4609,293000.0,4,2.5,2019,4435,2.0,0,3,3,8,2019,0,47.1958,-121.97399999999999,1950,4800,7
4610,245000.0,3,2.0,1490,7929,1.0,0,0,3,7,1490,0,47.2875,-122.21799999999999,1650,7929,25
4611,181000.0,2,1.5,1560,10807,1.0,0,0,2,7,1560,0,47.4444,-122.509,1660,196591,65
4612,240000.0,3,1.0,1030,15264,1.0,0,0,4,7,1030,0,47.5016,-122.16799999999999,1430,14840,53
4613,880000.0,4,2.75,2560,7961,1.0,0,2,4,8,1450,1110,47.6499,-122.199,2500,9009,39
4614,285000.0,3,2.0,1460,6377,1.0,0,0,3,7,1460,0,47.3679,-122.02,1600,6250,19
4615,407500.0,2,1.0,770,6017,1.0,0,0,3,7,770,0,47.7223,-122.321,1670,7500,65
4616,325000.0,4,2.5,1960,3543,2.0,0,0,3,7,1960,0,47.4849,-122.184,2420,3646,10
4617,405000.0,3,1.75,1900,10454,1.0,0,0,3,7,1390,510,47.7748,-122.291,2000,12000,36
4618,291700.0,3,2.5,1970,4120,1.5,0,0,3,6,1230,740,47.5328,-122.346,1470,4080,88
4619,370000.0,3,2.5,2490,18525,2.0,0,3,3,8,2490,0,47.2119,-122.001,1850,9516,19
4620,270000.0,3,1.5,1430,8960,1.0,0,0,4,6,1430,0,47.4759,-122.34899999999999,1560,10125,61
4621,800000.0,4,2.5,2680,7200,1.0,0,0,3,8,1380,1300,47.6835,-122.18700000000001,1950,8520,62
4622,626500.0,3,1.75,1610,3210,1.0,0,0,5,7,910,700,47.6656,-122.335,1420,3210,86
4623,1130000.0,4,3.5,4300,8406,2.0,0,1,3,11,3580,720,47.5396,-122.214,2770,10006,27
4624,399950.0,4,2.5,3200,7545,2.0,0,0,3,7,3200,0,47.3666,-122.03,2840,7137,11
4625,419000.0,3,1.75,2140,15030,1.0,0,0,4,7,1570,570,47.4181,-122.338,2170,15030,56
4626,1160000.0,4,2.5,4240,43995,2.0,0,0,3,10,4240,0,47.6008,-122.044,3720,59522,25
4627,1405000.0,4,3.5,3410,10769,2.0,0,0,3,10,3410,0,47.6081,-122.198,2650,10058,6
4628,710000.0,4,2.75,2090,8064,2.0,0,0,5,7,2090,0,47.6829,-122.195,1460,8400,47
4629,650000.0,3,1.0,1410,4840,1.0,0,2,4,6,1230,180,47.6646,-122.204,1410,5400,73
4630,369900.0,4,2.5,2820,33750,2.0,0,0,4,9,2820,0,47.7387,-122.096,2510,36180,31
4631,641000.0,4,2.5,2770,63118,2.0,0,0,3,9,2770,0,47.6622,-121.961,2770,44224,17
4632,403000.0,3,1.0,1400,6879,1.0,0,0,3,7,1400,0,47.7508,-122.286,1950,7400,64
4633,1015000.0,3,3.25,3620,4000,2.0,0,0,3,10,2730,890,47.6393,-122.40299999999999,1910,5000,9
4634,865000.0,4,2.5,2260,13600,1.0,0,0,4,8,1770,490,47.5436,-122.23299999999999,2630,13995,40
4635,2485000.0,4,2.5,3440,23954,1.5,1,3,5,10,2260,1180,47.5636,-122.23100000000001,4230,18723,83
4636,810000.0,4,1.0,2150,3588,2.0,0,3,4,8,1850,300,47.5767,-122.37799999999999,1950,3588,88
4637,316750.0,3,2.5,1256,1154,3.0,0,0,3,7,1256,0,47.7146,-122.311,1309,1232,9
4638,652500.0,4,2.25,2220,130244,2.0,0,0,3,8,2220,0,47.4989,-121.9,2680,130680,25
4639,360000.0,6,2.75,2850,15240,1.0,0,0,3,7,1850,1000,47.5288,-122.345,2090,7620,53
4640,208000.0,2,1.0,700,5100,1.0,0,0,4,5,700,0,47.4957,-122.16799999999999,970,5811,62
4641,898000.0,4,2.5,3700,63991,2.0,0,0,3,10,3700,0,47.7319,-122.051,3210,47215,23
4642,295000.0,4,1.75,1400,11934,1.0,0,0,3,7,1050,350,47.7346,-122.244,2080,10400,54
4643,652500.0,4,1.75,3130,18253,2.0,0,0,3,7,3130,0,47.7402,-122.348,1850,12220,37
4644,560000.0,4,3.0,2170,5764,2.0,0,0,3,8,2170,0,47.5673,-121.999,2010,5681,22
4645,280000.0,3,1.0,1020,8400,1.0,0,0,4,7,1020,0,47.4905,-122.18,1690,8030,58
4646,289950.0,3,2.5,1760,8584,1.5,0,0,5,7,1760,0,47.4612,-122.325,2160,8584,77
4647,397500.0,3,2.5,1860,44093,1.0,0,0,3,7,1860,0,47.4381,-122.18799999999999,1900,6130,37
4648,380000.0,2,1.0,1140,75132,1.0,0,0,3,7,1140,0,47.7349,-122.074,2570,35200,59
4649,415900.0,3,2.5,1670,22703,1.0,0,0,3,7,1310,360,47.4708,-121.756,1510,16817,26
4650,475000.0,2,1.75,1710,8645,1.0,0,0,4,7,1510,200,47.7005,-122.31299999999999,1280,5366,91
4651,125000.0,1,1.0,500,7440,1.0,0,0,1,5,500,0,47.5252,-122.36200000000001,1350,7440,86
4652,238000.0,3,1.0,1470,32670,1.0,0,0,3,7,1020,450,47.3811,-122.14399999999999,2640,24100,56
4653,296000.0,4,1.5,1370,9750,1.0,0,0,3,7,1070,300,47.4718,-122.323,1540,9789,61
4654,475000.0,6,3.0,3470,117612,1.5,0,0,3,7,3470,0,47.7663,-122.234,2120,17100,90
4655,390000.0,3,2.25,1650,6250,1.5,0,0,3,7,1650,0,47.5639,-122.4,2060,6250,105
4656,425000.0,3,1.0,1180,3750,1.0,0,0,3,6,1030,150,47.5726,-122.382,1280,3750,74
4657,725000.0,6,3.0,3110,5000,1.5,0,0,5,7,1810,1300,47.6631,-122.348,1600,4000,93
4658,605000.0,3,2.25,2080,12134,1.0,0,0,4,8,1530,550,47.6315,-122.102,2320,12400,41
4659,302000.0,3,1.0,1600,1950,2.0,0,0,2,7,1600,0,47.6028,-122.31200000000001,1310,1138,108
4660,886000.0,3,2.25,2380,6000,2.0,0,0,5,9,1650,730,47.6472,-122.39299999999999,2000,6000,84
4661,540000.0,4,1.75,1630,6120,1.0,0,0,5,7,980,650,47.6821,-122.31,1630,4080,96
4662,435000.0,4,2.25,1910,8400,2.0,0,0,3,7,1910,0,47.7352,-122.175,1910,8400,40
4663,409000.0,4,3.25,3140,10752,2.0,0,0,3,7,2300,840,47.5022,-122.363,1300,9920,22
4664,405000.0,3,1.0,1250,7280,1.0,0,0,3,7,1250,0,47.6986,-122.12899999999999,1690,7280,40
4665,560200.0,3,2.5,1990,3984,2.0,0,0,3,8,1990,0,47.5914,-122.01700000000001,2320,3984,10
4666,324000.0,4,1.75,2110,7208,1.0,0,0,3,8,1170,940,47.4464,-122.12899999999999,1820,7208,39
4667,390000.0,4,2.5,2490,8290,2.0,0,0,3,9,2490,0,47.3305,-122.171,2690,7008,15
4668,414000.0,2,1.0,800,5000,1.0,0,0,3,6,800,0,47.4914,-122.204,1220,5000,77
4669,441500.0,3,2.5,2360,4670,2.0,0,0,3,7,2360,0,47.537,-121.87100000000001,2420,5620,16
4670,375000.0,3,2.5,1770,5146,2.0,0,0,3,7,1770,0,47.5263,-122.35600000000001,1230,5160,23
4671,668500.0,4,2.5,2710,5500,2.0,0,0,3,9,2710,0,47.6027,-122.023,2710,6242,15
4672,540000.0,5,1.5,1940,10202,1.5,0,0,4,7,1940,0,47.7213,-122.31,1900,8000,74
4673,1035000.0,4,3.25,3450,11240,2.0,0,3,4,10,2430,1020,47.4556,-122.37200000000001,2412,19499,54
4674,1345000.0,4,3.25,3440,4920,2.0,0,4,3,10,2520,920,47.5727,-122.40899999999999,2350,5166,1
4675,758000.0,4,2.75,2410,9549,1.0,0,0,4,7,1780,630,47.6503,-122.197,2090,9549,58
4676,949880.0,4,2.25,2290,10687,2.0,0,0,3,9,2290,0,47.5878,-122.20200000000001,2290,10300,36
4677,570000.0,3,1.0,1030,4089,1.5,0,0,3,7,1030,0,47.574,-122.385,1440,4917,88
4678,736000.0,4,2.5,2290,12047,2.0,0,0,4,9,2290,0,47.5599,-122.105,3130,15666,26
4679,670000.0,3,1.5,1490,4400,1.5,0,0,4,7,1490,0,47.6113,-122.292,1560,4400,108
4680,1130000.0,4,1.75,2370,8400,1.0,0,0,5,9,1270,1100,47.6716,-122.264,2370,8400,66
4681,650000.0,4,2.0,1930,3976,1.5,0,0,4,8,1930,0,47.6117,-122.29700000000001,1470,4080,100
4682,690000.0,2,1.75,1600,4000,1.0,0,0,5,7,850,750,47.6408,-122.3,1860,4000,96
4683,610000.0,4,2.25,2240,45738,2.0,0,0,3,7,2240,0,47.687,-122.04700000000001,3180,45738,27
4684,413500.0,2,1.0,770,4000,1.0,0,0,5,5,770,0,47.6959,-122.36399999999999,1420,5040,90
4685,765000.0,3,2.5,2300,9752,2.0,0,2,3,8,2300,0,47.5825,-122.07600000000001,2640,10764,47
4686,828200.0,4,2.75,3400,7081,2.0,0,0,3,9,3400,0,47.5661,-122.12299999999999,3060,7081,13
4687,205000.0,2,1.0,900,4397,1.0,0,0,3,6,900,0,47.4851,-122.205,1430,4500,96
4688,465000.0,3,2.5,1450,5175,1.0,0,0,3,8,1030,420,47.7082,-122.338,1740,9250,19
4689,556000.0,4,2.5,2240,5402,2.0,0,0,3,8,2240,0,47.772,-122.35,2240,7560,10
4690,540000.0,4,2.5,1780,4169,2.0,0,0,3,8,1780,0,47.5695,-122.006,1830,4164,20
4691,423000.0,4,2.5,2320,4254,2.0,0,0,3,8,2320,0,47.48,-122.137,2330,4602,10
4692,375000.0,3,1.75,1590,14766,1.0,0,0,3,8,1590,0,47.5902,-122.147,2040,10190,52
4693,173250.0,3,1.0,990,12696,1.5,0,0,3,7,990,0,47.4776,-122.279,1260,8937,78
4694,599900.0,3,1.5,2605,12030,1.0,0,0,3,8,1355,1250,47.7725,-121.899,1590,15242,12
4695,646000.0,5,2.75,2870,4461,1.0,0,0,3,7,1650,1220,47.675,-122.39,1890,4196,38
4696,1075000.0,5,4.75,5180,17811,2.0,0,2,3,11,4070,1110,47.5405,-121.868,3960,15103,13
4697,558000.0,4,2.0,2180,3870,1.0,0,0,3,7,1020,1160,47.6089,-122.303,1520,2580,114
4698,354000.0,2,1.0,850,5225,1.0,0,0,3,7,850,0,47.5311,-122.38,1230,5225,65
4699,1195000.0,4,4.0,4050,9517,2.0,0,0,3,11,3360,690,47.5769,-122.215,3330,9436,25
4700,670000.0,4,2.0,2250,4200,1.5,0,0,3,7,1650,600,47.6136,-122.29700000000001,1200,3360,106
4701,1125000.0,6,4.25,3100,9378,3.0,0,2,3,11,3100,0,47.6381,-122.314,3270,6334,36
4702,267500.0,2,1.0,1747,12250,2.5,0,0,4,6,1747,0,47.3282,-122.285,1620,10300,66
4703,299800.0,4,2.5,2410,4708,2.0,0,0,3,8,2410,0,47.3229,-122.182,2517,5290,13
4704,430000.0,4,1.75,2070,9120,1.0,0,0,4,7,1250,820,47.6045,-122.12299999999999,1650,8400,57
4705,775000.0,5,1.0,1860,3040,1.5,0,0,3,7,1530,330,47.6559,-122.339,1910,3600,94
4706,333000.0,3,1.0,950,5214,1.0,0,0,3,7,830,120,47.5362,-122.37899999999999,1490,7636,71
4707,336000.0,3,2.0,1060,11765,1.0,0,0,4,6,1060,0,47.7333,-122.302,1500,9151,64
4708,323000.0,2,1.0,880,1712,2.0,0,0,4,7,880,0,47.6475,-122.397,1360,1748,70
4709,575000.0,4,2.5,2550,56628,2.0,0,0,3,9,2550,0,47.4913,-122.081,1870,56628,13
4710,328000.0,2,2.25,1550,2079,2.0,0,0,3,8,1550,0,47.54,-122.368,1420,1977,6
4711,572500.0,3,1.0,1590,4600,1.5,0,0,4,7,1290,300,47.6807,-122.399,1770,4350,88
4712,600000.0,3,1.75,1650,5100,1.0,0,0,5,7,1040,610,47.6873,-122.321,1540,5100,106
4713,412000.0,4,3.0,2430,7242,2.0,0,0,3,8,2430,0,47.3533,-122.015,2430,7242,12
4714,827500.0,3,2.5,1810,7200,1.0,0,0,5,7,1310,500,47.6885,-122.211,2050,7200,54
4715,300000.0,4,2.5,2890,17349,2.0,0,0,3,8,2890,0,47.2822,-122.34,2330,22356,21
4716,415000.0,3,2.5,1280,5040,2.0,0,0,4,7,1280,0,47.5611,-122.27600000000001,1500,5040,29
4717,750000.0,7,2.75,3410,4056,1.5,0,0,4,8,2130,1280,47.6454,-122.316,2510,4056,108
4718,800000.0,3,2.75,2220,4000,2.0,0,0,3,8,1700,520,47.617,-122.291,1800,4000,100
4719,420000.0,3,1.0,1060,6000,1.0,0,0,3,8,1060,0,47.5427,-122.275,1240,7874,61
4720,266000.0,3,1.5,1120,8250,1.0,0,0,4,7,1120,0,47.4905,-122.179,1320,8400,57
4721,499000.0,4,2.5,2680,10590,2.0,0,0,3,8,2680,0,47.7377,-121.97,2330,5566,10
4722,440000.0,4,1.5,1770,5750,2.0,0,0,3,7,1770,0,47.5621,-122.39399999999999,970,5750,67
4723,495000.0,3,2.0,2950,12196,2.0,0,0,4,7,2310,640,47.4702,-122.365,2320,19844,96
4724,630000.0,2,1.75,1260,5300,1.0,0,0,4,7,840,420,47.6809,-122.348,1280,3000,64
4725,424000.0,3,1.75,1430,6818,1.0,0,0,5,7,1430,0,47.7271,-122.196,1480,7210,42
4726,760000.0,4,2.5,2730,36183,2.0,0,0,3,9,2730,0,47.7036,-122.12700000000001,2710,5964,28
4727,650000.0,4,3.5,3270,15704,2.0,0,0,3,9,2110,1160,47.6256,-122.042,3020,8582,24
4728,248500.0,4,1.75,1720,10018,1.0,0,0,5,7,1720,0,47.3614,-122.119,1220,10018,54
4729,379600.0,3,1.75,1270,12420,1.0,0,0,4,7,1270,0,47.5387,-122.179,1560,9910,53
4730,538000.0,4,2.5,3260,10032,1.0,0,0,3,8,1960,1300,47.7203,-122.323,1802,7249,36
4731,530000.0,4,2.5,2050,6360,2.0,0,0,3,8,2050,0,47.5641,-122.01100000000001,2070,7541,26
4732,545000.0,4,2.25,2050,9720,2.0,0,0,3,8,2050,0,47.5911,-122.119,2310,9680,48
4733,925000.0,4,3.0,3580,35261,1.5,0,0,3,10,3580,0,47.7577,-122.134,3540,36750,29
4734,565000.0,4,2.75,1960,48787,1.5,0,0,4,9,1960,0,47.7484,-122.111,1970,36425,31
4735,405100.0,2,1.0,840,3522,1.0,0,0,3,6,840,0,47.6575,-122.395,1390,4800,67
4736,502000.0,3,1.75,1300,8800,1.0,0,0,4,8,1300,0,47.6199,-122.116,1350,8800,51
4737,425000.0,3,2.25,1260,3000,2.0,0,0,3,7,1260,0,47.5454,-121.99700000000001,1630,3042,11
4738,233500.0,3,2.25,1650,2958,2.0,0,0,3,7,1650,0,47.3916,-122.167,1510,3788,29
4739,287000.0,3,2.5,1710,10341,2.0,0,2,3,7,1710,0,47.3494,-122.171,1830,9358,29
4740,190000.0,3,1.0,1180,8775,1.0,0,0,3,7,1180,0,47.2848,-122.223,1300,8100,49
4741,666000.0,3,2.25,2780,31510,2.0,0,0,3,8,2780,0,47.67,-122.024,2890,36400,35
4742,330000.0,2,1.0,950,3090,1.0,0,0,4,6,950,0,47.551,-122.27600000000001,1230,4120,105
4743,1490000.0,5,3.5,3620,7821,2.0,0,2,3,10,2790,830,47.5738,-122.215,2690,9757,56
4744,393000.0,3,2.25,2140,10256,2.0,0,0,3,8,2140,0,47.3751,-122.044,2040,11717,27
4745,353000.0,4,2.75,1920,4627,1.0,0,0,3,8,1010,910,47.5003,-122.23,1910,7210,16
4746,260000.0,2,1.0,750,6720,1.0,0,0,3,6,750,0,47.552,-122.31,920,6720,98
4747,680000.0,3,2.5,2060,2551,2.0,0,0,3,8,1900,160,47.5881,-122.165,2060,2936,13
4748,921000.0,3,2.25,2380,11200,1.0,0,0,4,8,2380,0,47.5873,-122.193,2010,11200,51
4749,319000.0,2,1.0,750,6380,1.0,0,0,3,7,750,0,47.7033,-122.30799999999999,1690,6495,65
4750,280000.0,3,1.0,1160,10881,1.0,0,0,2,7,920,240,47.6339,-122.03299999999999,1280,10843,32
4751,220000.0,3,1.0,1050,6300,1.0,0,0,3,6,1050,0,47.5128,-122.374,740,6300,72
4752,219000.0,3,1.5,1740,5200,1.0,0,0,4,7,1060,680,47.3657,-122.094,1540,5200,38
4753,528000.0,4,2.75,2050,7171,1.0,0,0,3,8,1540,510,47.6194,-122.042,1960,7110,26
4754,405000.0,3,1.75,1980,8100,1.0,0,0,4,7,1310,670,47.7353,-122.331,1450,8212,65
4755,372977.0,3,2.5,1690,1618,2.0,0,0,3,8,1150,540,47.5518,-121.99799999999999,1690,1618,0
4756,934550.0,4,3.25,2320,5900,1.5,0,2,4,9,2320,0,47.597,-122.292,2320,6240,105
4757,1465000.0,3,1.5,2480,9900,2.0,0,3,3,10,2130,350,47.7018,-122.381,2860,9288,75
4758,975000.0,4,2.25,2290,5350,2.0,0,0,4,9,2120,170,47.6428,-122.411,2910,5350,56
4759,800866.0,5,2.5,3180,13806,2.0,0,0,4,10,3180,0,47.652,-122.182,3180,13798,24
4760,950000.0,7,3.5,3470,16264,2.0,0,0,4,9,3470,0,47.6203,-122.149,3040,13500,35
4761,624000.0,4,3.0,1540,4140,1.5,0,0,5,7,1540,0,47.6728,-122.396,1460,5000,112
4762,1850000.0,5,2.25,2800,8442,2.0,1,4,3,9,2800,0,47.5784,-122.07600000000001,3220,9156,51
4763,310000.0,3,1.0,1050,9876,1.0,0,0,3,7,1050,0,47.7635,-122.262,1760,9403,61
4764,315000.0,3,1.75,1480,6800,1.0,0,0,4,7,1480,0,47.4633,-122.18799999999999,1500,7900,46
4765,675000.0,3,2.0,1010,5973,1.0,0,0,5,6,1010,0,47.6652,-122.20200000000001,1920,6015,72
4766,490000.0,3,1.75,1660,8208,1.0,0,0,4,8,1660,0,47.5919,-122.154,2210,11000,49
4767,600000.0,5,2.25,2760,6350,1.0,0,0,3,7,1380,1380,47.5561,-122.37899999999999,2060,6342,57
4768,154000.0,2,1.0,1040,20524,1.0,0,3,3,6,1040,0,47.6981,-121.875,1880,38996,65
4769,480000.0,4,1.75,2220,6500,2.0,0,3,4,8,2220,0,47.4519,-122.375,2430,11600,50
4770,196900.0,3,1.0,1270,7500,1.0,0,0,3,6,1270,0,47.4214,-122.316,1250,8000,61
4771,735000.0,3,3.25,2960,39370,2.0,0,0,3,10,2960,0,47.7452,-122.20200000000001,2960,56628,25
4772,205500.0,3,2.0,1330,8748,1.0,0,0,3,7,1330,0,47.2619,-122.29799999999999,1510,8584,29
4773,357186.0,2,1.75,1210,1040,2.0,0,0,3,8,1210,0,47.5519,-121.999,1210,1090,0
4774,275000.0,4,2.5,2120,6754,2.0,0,0,3,7,2120,0,47.3629,-122.184,2120,6937,17
4775,248500.0,3,1.75,2090,12026,1.0,0,0,4,7,2090,0,47.3095,-122.21700000000001,1700,9496,66
4776,350000.0,3,2.5,2680,7836,2.0,0,0,3,8,2680,0,47.3203,-122.185,2340,8040,24
4777,390000.0,4,2.75,1790,47250,1.0,0,0,3,7,1220,570,47.5302,-121.74600000000001,1250,43791,27
4778,390000.0,3,2.75,1950,12240,1.0,0,0,3,7,1250,700,47.7401,-122.258,1880,12000,58
4779,660000.0,5,2.25,3740,14913,1.5,0,0,4,9,3740,0,47.6234,-122.059,2180,7600,36
4780,310000.0,3,1.75,1140,8263,1.0,0,0,5,7,1140,0,47.7407,-122.32700000000001,1140,6770,64
4781,717000.0,3,2.5,2480,5137,2.0,0,0,3,9,2480,0,47.684,-122.164,2480,6023,14
4782,260000.0,5,2.5,2580,11250,1.0,0,0,3,7,1410,1170,47.397,-122.31299999999999,2240,11780,50
4783,745000.0,3,2.0,2290,5001,1.0,0,0,4,7,1490,800,47.6909,-122.339,1230,5001,55
4784,470000.0,4,2.5,2320,12042,1.0,0,0,4,7,1320,1000,47.763000000000005,-122.16,2160,7054,40
4785,429000.0,3,2.5,2530,8820,2.0,0,0,3,8,2530,0,47.42,-122.205,2340,9472,18
4786,220000.0,4,2.0,1400,7140,1.0,0,0,3,7,1400,0,47.7719,-122.309,1610,10500,46
4787,497000.0,3,3.0,2060,1850,2.0,0,0,3,8,1400,660,47.6543,-122.37299999999999,1910,2951,7
4788,716100.0,3,1.0,1640,4000,1.5,0,0,5,7,1640,0,47.6563,-122.351,2140,4000,105
4789,371000.0,4,1.0,1960,94525,1.5,0,0,3,6,1960,0,47.5418,-121.962,2430,188564,35
4790,379000.0,5,2.75,3000,25175,1.0,0,0,4,7,1500,1500,47.497,-122.088,2170,40523,53
4791,937500.0,3,1.0,1320,8500,1.0,0,0,4,7,1320,0,47.6187,-122.226,2790,10800,61
4792,720000.0,4,2.0,1760,4500,1.5,0,0,5,7,1760,0,47.6711,-122.331,1740,4220,108
4793,616000.0,3,3.25,2130,2306,2.0,0,1,5,7,1420,710,47.5424,-122.391,1560,4500,91
4794,259000.0,3,2.0,1390,7120,1.0,0,0,3,7,1390,0,47.3786,-122.179,1530,7688,27
4795,538000.0,3,1.75,1400,3825,1.5,0,0,4,6,1100,300,47.6793,-122.39299999999999,1720,5100,110
4796,605000.0,3,2.75,3230,9576,1.5,0,0,4,8,3230,0,47.7307,-122.18299999999999,2820,9576,49
4797,369950.0,3,1.0,1110,7603,1.0,0,0,3,7,1110,0,47.7262,-122.22399999999999,1260,8094,47
4798,310000.0,3,2.5,1670,4220,2.0,0,0,3,7,1670,0,47.3834,-122.02799999999999,1670,4238,13
4799,227500.0,3,1.0,1540,9450,1.0,0,0,4,7,1540,0,47.3612,-122.315,1210,9450,55
4800,274000.0,4,2.25,2090,7400,1.0,0,0,3,9,1670,420,47.3178,-122.38,2260,8000,41
4801,410000.0,3,2.0,1410,8088,1.0,0,0,3,7,1410,0,47.7303,-122.227,1770,7401,27
4802,354800.0,3,2.0,1370,78408,1.0,0,0,5,7,1370,0,47.3867,-122.081,1620,9690,50
4803,650000.0,4,2.25,1910,5120,1.0,0,0,3,8,1300,610,47.6534,-122.40899999999999,1810,5153,60
4804,353000.0,3,2.0,1678,13862,1.0,0,0,3,7,1678,0,47.3744,-122.19,1550,11753,21
4805,224975.0,3,1.0,960,12745,1.0,0,0,4,6,960,0,47.3617,-122.03,1160,10488,38
4806,600000.0,2,1.75,2080,13054,1.0,0,1,3,7,2080,0,47.7435,-122.292,2440,13054,64
4807,437500.0,3,2.25,1790,7700,1.0,0,0,4,7,1340,450,47.7205,-122.16799999999999,1610,7350,39
4808,567000.0,3,2.5,2540,6093,2.0,0,0,3,9,2540,0,47.7042,-122.236,2540,5924,15
4809,225000.0,5,1.5,1790,11656,2.0,0,0,3,7,1790,0,47.3961,-122.30799999999999,2040,9790,52
4810,255000.0,2,1.0,940,9330,1.0,0,0,3,6,940,0,47.5445,-122.273,1900,6145,73
4811,2479000.0,5,3.75,6810,7500,2.5,0,0,3,13,6110,700,47.6285,-122.322,2660,7500,93
4812,370000.0,2,1.0,900,4600,1.0,0,0,3,6,900,0,47.6918,-122.361,1060,4600,63
4813,675000.0,4,1.75,1900,8800,1.0,0,0,3,8,1140,760,47.6579,-122.197,2280,8800,40
4814,285000.0,3,1.0,1440,4268,1.0,0,0,3,7,1040,400,47.5468,-122.29299999999999,1370,4268,61
4815,310000.0,3,1.75,2070,37904,1.0,0,0,4,7,1420,650,47.425,-122.186,2011,19110,41
4816,475000.0,4,2.5,2240,7245,1.0,0,0,4,7,1140,1100,47.7161,-122.17,1740,7350,42
4817,410000.0,4,2.5,3320,5034,2.0,0,0,4,7,3320,0,47.4011,-122.164,2580,4950,9
4818,895000.0,4,2.25,1950,5950,1.0,0,0,3,8,1330,620,47.638999999999996,-122.34700000000001,2600,5593,67
4819,375000.0,3,1.5,1240,7733,1.0,0,0,3,6,790,450,47.714,-122.28299999999999,1130,7733,73
4820,349000.0,4,2.5,1830,4694,2.0,0,0,3,7,1830,0,47.3573,-122.016,1830,5175,12
4821,650500.0,3,1.75,1740,4400,1.5,0,0,3,8,1740,0,47.6115,-122.292,1740,4400,112
4822,760000.0,3,1.75,1410,15120,1.0,0,0,4,7,1410,0,47.5974,-122.195,1880,15120,65
4823,480000.0,4,2.75,2050,3960,1.0,0,0,4,7,1180,870,47.5808,-122.39399999999999,1440,5040,28
4824,689000.0,4,2.75,3220,16145,2.0,0,0,3,10,3220,0,47.5786,-121.995,3200,12921,21
4825,415000.0,3,1.75,1960,5000,1.0,0,0,5,6,980,980,47.5576,-122.31700000000001,1790,5000,103
4826,195000.0,3,1.75,1070,6110,1.0,0,0,4,7,1070,0,47.3249,-122.20700000000001,1350,6148,47
4827,318000.0,5,2.5,2820,9956,1.0,0,0,4,7,1410,1410,47.4715,-122.33,2700,9956,47
